wl,n
0.475707,2.413886013133
0.481216,2.40722959611
0.486788,2.400847265421
0.492425,2.394722659183
0.498127,2.388840797085
0.503895,2.383187924691
0.50973,2.377751379674
0.515632,2.372519476311
0.521603,2.367481405273
0.527643,2.362627146291
0.533752,2.35794739171
0.539933,2.353433479323
0.546185,2.349077333115
0.55251,2.344871410807
0.558907,2.340808657261
0.565379,2.336882462967
0.571926,2.333086626932
0.578549,2.329415323417
0.585248,2.325863072057
0.592025,2.322424710919
0.59888,2.319095372184
0.605815,2.315870460127
0.61283,2.312745631141
0.619926,2.309716775579
0.627104,2.30678000121
0.634366,2.303931618123
0.641712,2.301168124925
0.649142,2.298486196098
0.656659,2.295882670406
0.664263,2.293354540236
0.671955,2.290898941794
0.679735,2.288513146067
0.687606,2.286194550483
0.695568,2.283940671204
0.703623,2.281749135985
0.71177,2.279617677574
0.720012,2.277544127534
0.72835,2.275526410752
0.736783,2.273562539895
0.745315,2.271650610494
0.753945,2.269788796456
0.762676,2.267975345753
0.771507,2.266208576395
0.780441,2.264486872717
0.789478,2.262808681848
0.798619,2.261172510434
0.807867,2.259576921578
0.817222,2.258020531934
0.826685,2.256502009004
0.836257,2.255020068581
0.845941,2.253573472372
0.855736,2.252161025698
0.865645,2.250781575412
0.875669,2.249434007853
0.885809,2.248117246974
0.896066,2.246830252539
0.906442,2.245572018431
0.916938,2.244341571054
0.927555,2.24313796781
0.938296,2.241960295661
0.949161,2.240807669769
0.960152,2.2396792322
0.97127,2.238574150695
0.982517,2.237491617485
0.993894,2.23643084822
1.0054,2.235391080853
1.01704,2.234371574694
1.02882,2.233371609393
1.04073,2.232390484057
1.05279,2.231427516369
1.06498,2.230482041734
1.07731,2.229553412511
1.08978,2.228640997214
1.1024,2.227744179803
1.11517,2.226862358966
1.12808,2.225994947453
1.14114,2.22514137143
1.15436,2.224301069864
1.16772,2.223473493894
1.18124,2.222658106333
1.19492,2.221854380976
1.20876,2.221061802243
1.22276,2.220279864521
1.23692,2.219508071728
1.25124,2.218745936834
1.26573,2.21799298137
1.28038,2.217248735056
1.29521,2.216512735236
1.31021,2.215784526551
1.32538,2.215063660554
1.34073,2.214349695183
1.35625,2.213642194489
1.37196,2.212940728232
1.38784,2.212244871495
1.40391,2.211554204385
1.42017,2.210868311518
1.43661,2.210186781852
1.45325,2.209509208326
1.47008,2.208835187485
1.4871,2.208164319091
1.50432,2.207496205961
1.52174,2.2068304535
1.53936,2.206166669522
1.55718,2.205504463934
1.57522,2.20484344834
1.59346,2.204183235747
1.61191,2.203523440382
1.63057,2.202863677397
1.64945,2.202203562381
1.66855,2.20154271143
1.68787,2.200880740484
1.70742,2.200217265176
1.72719,2.199551900852
1.74719,2.198884261653
1.76742,2.198213960892
1.78789,2.197540610365
1.80859,2.196863820189
1.82953,2.196183198497
1.85072,2.195498351185
1.87215,2.194808881521
1.89383,2.194114390094
1.91575,2.193414474335
1.93794,2.192708728035
1.96038,2.191996741374
1.98308,2.19127810071
2.00604,2.190552387733
2.02927,2.189819179683
2.05277,2.189078048734
2.07654,2.188328561799
2.10058,2.187570280268
2.12491,2.186802759441
2.14951,2.186025548205
2.1744,2.185238189146
2.19958,2.184440217475
2.22505,2.183631161417
2.25082,2.182810540893
2.27688,2.181977868299
2.30324,2.181132646964
2.32991,2.180274371785
2.35689,2.179402527905
2.38418,2.178516590578
2.41179,2.177616025185
2.43972,2.176700286413
2.46797,2.175768817154
2.49655,2.17482104967
2.52546,2.17385640341
2.5547,2.172874284449
2.58428,2.171874087349
2.61421,2.170855190839
2.64448,2.169816961244
2.6751,2.168758747935
2.70608,2.167679885944
2.73741,2.166579693145
2.76911,2.165457471194
2.80117,2.164312503651
2.83361,2.163144055373
2.86642,2.161951371125
2.89961,2.160733677014
2.93319,2.159490177618
2.96715,2.158220054002
3.00151,2.156922466498
3.03627,2.155596549098
3.07142,2.154241413006
3.10699,2.152856140345
3.14297,2.151439788304
3.17936,2.149991382114
3.21618,2.148509919573
3.25342,2.146994363564
3.29109,2.145443644597
3.3292,2.143856656977
3.36775,2.142232257824
3.40675,2.140569264388
3.4462,2.138866450618
3.4861,2.137122547988
3.52647,2.135336237118
3.5673,2.133506150917
3.60861,2.131630870361
3.6504,2.129708915143
3.69266,2.127738748988
3.73542,2.125718771174
3.77868,2.123647316232
3.82243,2.121522643638
3.86669,2.119342944965
3.91147,2.117106332621
3.95676,2.114810843988
4.00258,2.112454429824
4.04893,2.110034960202
4.09581,2.107550222912
4.14324,2.104997923931
4.19121,2.102375679734
4.23975,2.099681031329
4.28884,2.09691144301
4.3385,2.094064300247
4.38874,2.091136921126
4.43956,2.088126565824
4.49097,2.085030431982
4.54297,2.081845680664
4.59558,2.078569430806
4.64879,2.075198777169
4.70262,2.071730789457
4.75707,2.068162539639
4.81216,2.064491104546
4.86788,2.060713563595
4.92425,2.056827023254
4.98127,2.05282861603
5.03895,2.048715505819
5.0973,2.044484890325
5.15632,2.040133996565
5.21603,2.035660092842
5.27643,2.03106046492
5.33752,2.026332427851
5.39933,2.021473270444
5.46185,2.01648029117
5.5251,2.011350749904
5.58907,2.006081840643
5.65379,2.000670671899
5.71926,1.995114220279
5.78549,1.989409307719
5.85248,1.983552570842
5.92025,1.977540383211
5.9888,1.97136882437
6.05815,1.965033648862
6.1283,1.958530201734
6.19926,1.951853362377
6.27104,1.944997516101
6.34366,1.93795644939
6.41712,1.930723293665
6.49142,1.923290444695
6.56659,1.915649514029
6.64263,1.907791208756
6.71955,1.899705285636
6.79735,1.891380343812
6.87606,1.882803847713
6.95568,1.873961913301
7.03623,1.864839216777
7.1177,1.855418767421
7.20012,1.845681763417
7.2835,1.835607307262
7.36783,1.825172238879
7.45315,1.814350728552
7.53945,1.803113850766
7.62676,1.791429240641
7.71507,1.779260609019
7.80441,1.76656705638
7.89478,1.753302489769
7.98619,1.739414939799
8.07867,1.724846043697
8.17222,1.709530221053
8.26685,1.693394410022
8.36257,1.676357566059
8.45941,1.658330903882
8.55736,1.639218227911
8.65645,1.618916966322
8.75669,1.597319697675
8.85809,1.574316729462
8.96066,1.549799562768
9.06442,1.52366483322
9.16938,1.495820478562
9.27555,1.466192612342
9.38296,1.434734005548
9.49161,1.401435563484
9.60152,1.366339009152
9.7127,1.329554236637
9.82517,1.291279063496
9.93894,1.251824586138
10.054,1.211641654503
10.1704,1.171348961044
10.2882,1.131749913569
10.4073,1.093825089871
10.5279,1.058677361964
10.6498,1.027413175057
10.7731,1.000968161809
10.8978,0.9799285865029
11.024,0.9644177981304
11.1517,0.9540983799398
11.2808,0.9482740047453
11.4114,0.9460321097938
11.5436,0.9463742357655
11.6772,0.9483062032748
11.8124,0.9508914429054
11.9492,0.953275459254
12.0876,0.9546944577788
12.2276,0.9544804421608
12.3692,0.9520638106326
12.5124,0.9469822802444
12.6573,0.9388974470574
12.8038,0.9276208809744
12.9521,0.9131536974586
13.1021,0.8957386173739
13.2538,0.8759171821884
13.4073,0.854583045809
13.5625,0.8330025313345
13.7196,0.8127786393695
13.8784,0.7957433383819
14.0391,0.7837824944208
14.2017,0.7786310698319
14.3661,0.7816886288938
14.5325,0.7938875805933
14.7008,0.8156311503043
14.871,0.846791103433
15.0432,0.8867505332239
15.2174,0.9344801081949
15.3936,0.9886350906376
15.5718,1.047668369525
15.7522,1.10995047093
15.9346,1.173890476093
16.1191,1.238050108022
16.3057,1.301239945394
16.4945,1.362591575966
16.6855,1.421598016771
16.8787,1.47811844261
17.0742,1.532348992941
17.2719,1.584760083596
17.4719,1.636011754643
17.6742,1.68685859137
17.8789,1.738054652413
18.0859,1.790274268637
18.2953,1.844051379484
18.5072,1.899749111013
18.7215,1.957549296178
18.9383,2.017465297875
19.1575,2.07936605524
19.3794,2.14301059337
19.6038,2.208079583608
19.8308,2.274209291497
20.0604,2.341016770645
20.2927,2.408121187933
20.5277,2.475159382565
20.7654,2.541796197234
21.0058,2.607730064397
21.2491,2.672694612584
21.4951,2.736459760542
21.744,2.79882945269
21.9958,2.859639695446
22.2505,2.918755716835
22.5082,2.976069341316
22.7688,3.031496790535
23.0324,3.084977165983
23.2991,3.136471804724
23.5689,3.185964635502
23.8418,3.233463590477
24.1179,3.279003040422
24.3972,3.322647115118
24.6797,3.364493647466
24.9655,3.404678346641
25.2546,3.443378675388
25.547,3.480816797562
25.8428,3.51726089616
26.1421,3.553024162446
26.4448,3.588460843473
26.751,3.623958920707
27.0608,3.659929275197
27.3741,3.696791555549
27.6911,3.734957364483
28.0117,3.77481176191
28.3361,3.816694382996
28.6642,3.860881630257
28.9961,3.907571381476
29.3319,3.956871454609
29.6715,4.008792716539
30.0151,4.063247273123
30.3627,4.120051705977
30.7142,4.178934896271
31.0699,4.239549649002
31.4297,4.301487129144
31.7936,4.364293044753
32.1618,4.427484543735
32.5342,4.490566901842
32.9109,4.553049238656
33.292,4.614458678079
33.6775,4.674352548925
34.0675,4.732328385473
34.462,4.788031629355
34.861,4.841161049846
35.2647,4.891471989749
35.673,4.938777610537
36.0861,4.982948356254
36.504,5.023909884073
36.9266,5.061639723405
37.3542,5.096162927898
37.7868,5.127546977957
38.2243,5.15589617764
38.6669,5.181345770693
39.1147,5.204055977637
39.5676,5.224206130336
40.0258,5.241989053546
40.4893,5.257605815462
40.9581,5.271260941919
41.4324,5.283158162559
41.9121,5.293496732333
42.3975,5.302468348796
42.8884,5.310254665198
43.385,5.317025381572
43.8874,5.322936881323
44.3956,5.328131369104
44.9097,5.332736457223
45.4297,5.336865142278
45.9558,5.340616110967
46.4879,5.344074313772
47.0262,5.347311747137
47.5707,5.350388388463
48.1216,5.353353233135
48.6788,5.356245388828
49.2425,5.359095188596
49.8127,5.36192529091
50.3895,5.364751741184
50.973,5.367584975408
51.5632,5.370430751986
52.1603,5.373291002814
52.7643,5.376164598715
53.3752,5.379048027878
53.9933,5.381935988597
54.6185,5.384821899831
55.251,5.387698334536
55.8907,5.390557381802
56.5379,5.3933909444
57.1926,5.396190978633
57.8549,5.398949683345
58.5248,5.401659644747
59.2025,5.404313943342
59.888,5.406906228764
60.5815,5.409430767835
61.283,5.411882470615
61.9926,5.414256898603
62.7104,5.416550258788
63.4366,5.418759386705
64.1712,5.420881721181
64.9142,5.422915273047
65.6659,5.424858589675
66.4263,5.426710716954
67.1955,5.428471159852
67.9735,5.430139842651
68.7606,5.431717069593
69.5568,5.433203486566
70.3623,5.434600044193
71.177,5.435907962762
72.0012,5.437128699077
72.835,5.438263915497
73.6783,5.439315451071
74.5315,5.440285294925
75.3945,5.441175561776
76.2676,5.441988469535
77.1507,5.442726318948
78.0441,5.443391475126
78.9478,5.443986350896
79.8619,5.44451339185
80.7867,5.444975062964
81.7222,5.445373836698
82.6685,5.445712182421
83.6257,5.445992557111
84.5941,5.446217397166
85.5736,5.446389111287
86.5645,5.446510074272
87.5669,5.446582621704
88.5809,5.446609045387
89.6066,5.446591589521
90.6442,5.446532447486
91.6938,5.446433759184
92.7555,5.446297608953
93.8296,5.446126023865
94.9161,5.445920972475
96.0152,5.445684363952
97.127,5.445418047465
98.2517,5.445123811945
99.3894,5.444803386023
100.54,5.444458438252
101.704,5.444090577472
102.882,5.443701353388
104.073,5.443292257258
105.279,5.442864722778
106.498,5.442420126984
107.731,5.44195979129
108.978,5.441484982646
110.24,5.440996914693
111.517,5.440496749042
112.808,5.439985596496
114.114,5.439464518422
115.436,5.438934528066
116.772,5.438396591921
118.124,5.4378516311
119.492,5.437300522726
120.876,5.436744101263
122.276,5.43618315994
123.692,5.43561845209
125.124,5.435050692497

wl,k
0.114114,0.7247602836622
0.115436,0.7508864850033
0.116772,0.7772043513019
0.118124,0.8037272875539
0.119492,0.830465105553
0.120876,0.8574235696924
0.122276,0.8846035325064
0.123692,0.9119997076429
0.125124,0.9395990889648
0.126573,0.9673790031552
0.128038,0.9953047734299
0.129521,1.023326972323
0.131021,1.051378253409
0.132538,1.079369778756
0.134073,1.107187306113
0.135625,1.134687074095
0.137196,1.161691732085
0.138784,1.187986710075
0.140391,1.213317613064
0.142017,1.237389444789
0.143661,1.259868687354
0.145325,1.280389429331
0.147008,1.298564753117
0.14871,1.314004340898
0.150432,1.326338611692
0.152174,1.335248586467
0.153936,1.34049915682
0.155718,1.34197178248
0.157522,1.339691369656
0.159346,1.333841802634
0.161191,1.324765778607
0.163057,1.312947232469
0.164945,1.298978116817
0.166855,1.28351455016
0.168787,1.267229295001
0.170742,1.25076761402
0.172719,1.23471194955
0.174719,1.219558323023
0.176742,1.205704760639
0.178789,1.193450095649
0.180859,1.18300045173
0.182953,1.174480498761
0.185072,1.167946925505
0.187215,1.163402197118
0.189383,1.160807329658
0.191575,1.160092984599
0.193794,1.161168611064
0.196038,1.163929642305
0.198308,1.168262911855
0.200604,1.174050527018
0.202927,1.181172453238
0.205277,1.189508046231
0.207654,1.198936735825
0.210058,1.209338026869
0.212491,1.220590944248
0.214951,1.2325730142
0.21744,1.2451588439
0.219958,1.258218336173
0.222505,1.271614555975
0.225082,1.285201250017
0.227688,1.298820010603
0.230324,1.312297070297
0.232991,1.325439716556
0.235689,1.33803232748
0.238418,1.349832054673
0.241179,1.360564221932
0.243972,1.369917575536
0.246797,1.377539621485
0.249655,1.383032426206
0.252546,1.385949448484
0.25547,1.385794216359
0.258428,1.382021958331
0.261421,1.374045618945
0.264448,1.361247978395
0.26751,1.343001750429
0.270608,1.318699391964
0.273741,1.287793709855
0.276911,1.249848975784
0.280117,1.204600030528
0.283361,1.152013891623
0.286642,1.092345207445
0.289961,1.026174544998
0.293319,0.9544182761738
0.296715,0.8783018236441
0.300151,0.7992943591502
0.303627,0.7190113515244
0.307142,0.6390990217795
0.310699,0.5611189901965
0.314297,0.4864506411256
0.317936,0.4162234725802
0.321618,0.3512841278244
0.325342,0.2921956063422
0.329109,0.2392612635923
0.33292,0.1925642660254
0.336775,0.1520136862429
0.340675,0.1173903874676
0.34462,0.08838825994487
0.34861,0.06464855237383
0.352647,0.04578666694492
0.35673,0.03141179465523
0.360861,0.02113599074506
0.36504,0.01423986558663
0.369266,0.009631552376223
0.373542,0.006540275904729
0.377868,0.004458843513328
0.382243,0.003052061701185
0.386669,0.002097610273136
0.391147,0.001447530617612
0.395676,0.001003017888074
0.400258,0.000697862580811
0.404893,0.0004875399844809
0.409581,0.0003419994853501
0.414324,0.0002408845204222
0.419121,0.0001703538312187
0.423975,0.0001209606815477
0.428884,8.623315769754e-05
0.43385,6.172050793547e-05
0.438874,4.435028197215e-05
0.443956,3.199343333767e-05
0.449097,2.316904907067e-05
0.454297,1.684315122651e-05
0.459558,1.229110049511e-05
0.464879,9.003153570303e-06
0.470262,6.61940431925e-06
0.475707,4.88480399388e-06
0.481216,3.617951114498e-06
0.486788,2.689357833174e-06
0.492425,2.00626127802e-06
0.498127,1.5019711886e-06
0.503895,1.128372675896e-06
0.50973,8.506311269264e-07
0.515632,6.434394442359e-07
0.521603,4.883492222981e-07
0.527643,3.718663054733e-07
0.533752,2.840872063284e-07
0.539933,2.177195108088e-07
0.546185,1.673758046032e-07
0.55251,1.29063076646e-07
0.558907,9.981228067833e-08
0.565379,7.74087161543e-08
0.571926,6.019516365553e-08
0.578549,4.692768900146e-08
0.585248,3.666969531874e-08
0.592025,2.871383718065e-08
0.59888,2.252429364357e-08
0.605815,1.769396294926e-08
0.61283,1.39126267805e-08
0.619926,1.094320278697e-08
0.627104,8.603978526335e-09
0.634366,6.755281700465e-09
0.641712,5.289450223133e-09
0.649142,4.123263815185e-09
0.656659,3.192216990809e-09
0.664263,2.446173390686e-09
0.671955,1.84605922586e-09
0.679735,1.36134053089e-09
0.687606,9.680932545103e-10
0.695568,6.47522948938e-10
0.703623,3.848263329512e-10
0.71177,1.683134976591e-10
0.720012,1.526930201152e-239
0.72835,9.573692202522e-234
0.736783,4.380628319758e-228
0.745315,1.473531979539e-222
0.753945,3.66982786562e-217
0.762676,6.814287057366e-212
0.771507,9.49816903171e-207
0.780441,1.000442959375e-201
0.789478,8.014927804022e-197
0.798619,4.914946345412e-192
0.807867,2.32136545791e-187
0.817222,8.495825952295e-183
0.826685,2.42368593149e-178
0.836257,5.420856526385e-174
0.845941,9.559490745985e-170
0.855736,1.336518210944e-165
0.865645,1.489467906968e-161
0.875669,1.330125297686e-157
0.885809,9.567433083644e-154
0.896066,5.570891395037e-150
0.906442,2.638851598766e-146
0.916938,1.021766795103e-142
0.927555,3.249171840476e-139
0.938296,8.524487914677e-136
0.949161,1.853461070939e-132
0.960152,3.35442624825e-129
0.97127,5.07491708829e-126
0.982517,6.445092462949e-123
0.993894,6.899071713967e-120
1.0054,6.249488511757e-117
1.01704,4.809298403021e-114
1.02882,3.1561277906e-111
1.04073,1.772871010749e-108
1.05279,8.555123970237e-106
1.06498,3.559120118378e-103
1.07731,1.280947123009e-100
1.08978,4.001864040159e-98
1.1024,1.088861080584e-95
1.11517,2.588600078433e-93
1.12808,5.393997479603e-91
1.14114,9.882097656708e-89
1.15436,1.596572315577e-86
1.16772,2.281430973743e-84
1.18124,2.891705712973e-82
1.19492,3.260234081449e-80
1.20876,3.278560105264e-78
1.22276,2.948637752621e-76
1.23692,2.3779402577e-74
1.25124,1.723982183971e-72
1.26573,1.126425117098e-70
1.28038,6.649208006555e-69
1.29521,3.554441505187e-67
1.31021,1.724719837893e-65
1.32538,7.613773681975e-64
1.34073,3.064652320642e-62
1.35625,1.127211985619e-60
1.37196,3.79659784312e-59
1.38784,1.173406159156e-57
1.40391,3.334619030754e-56
1.42017,8.730661569833e-55
1.43661,2.110037830941e-53
1.45325,4.716231890463e-52
1.47008,9.767030868502e-51
1.4871,1.877476912731e-49
1.50432,3.355794047803e-48
1.52174,5.58690070787e-47
1.53936,8.678218464445e-46
1.55718,1.259755576633e-44
1.57522,1.711723788445e-43
1.59346,2.180480652957e-42
1.61191,2.60798837123e-41
1.63057,2.933203758163e-40
1.64945,3.106670877127e-39
1.66855,3.103010559037e-38
1.68787,2.926917323359e-37
1.70742,2.610760423086e-36
1.72719,2.205105691478e-35
1.74719,1.765877979746e-34
1.76742,1.342489335462e-33
1.78789,9.701012572791e-33
1.80859,6.671201627842e-32
1.82953,4.371035626909e-31
1.85072,2.731860304788e-30
1.87215,1.630479808866e-29
1.89383,9.303207614973e-29
1.91575,5.080152956541e-28
1.93794,2.657683298022e-27
1.96038,1.333389383747e-26
1.98308,6.422035224131e-26
2.00604,2.972177670205e-25
2.02927,1.323054756541e-24
2.05277,5.670048126386e-24
2.07654,2.34151535743e-23
2.10058,9.325987994913e-23
2.12491,3.585564120945e-22
2.14951,1.331843982436e-21
2.1744,4.78346109066e-21
2.19958,1.662553323931e-20
2.22505,5.596243043091e-20
2.25082,1.825746085083e-19
2.27688,5.777425580274e-19
2.30324,1.774590708979e-18
2.32991,5.294733679569e-18
2.35689,1.535596161071e-17
2.38418,4.332062022788e-17
2.41179,1.189564139258e-16
2.43972,3.181563521529e-16
2.46797,8.293354056777e-16
2.49655,2.108276282108e-15
2.52546,5.229943956194e-15
2.5547,1.266767835067e-14
2.58428,2.997641734966e-14
2.61421,6.934121394876e-14
2.64448,1.568818476995e-13
2.6751,3.473428564036e-13
2.70608,7.52970272321e-13
2.73741,1.599024236313e-12
2.76911,3.32819473591e-12
2.80117,6.792856613903e-12
2.83361,1.360174868453e-11
2.86642,2.673248092248e-11
2.89961,5.159229565561e-11
2.93319,9.781955308371e-11
2.96715,1.822851647535e-10
3.00151,3.340003590604e-10
3.03627,6.01995530736e-10
3.07142,1.067743241522e-09
3.10699,1.864403765208e-09
3.14297,3.206128818803e-09
3.17936,5.431929591202e-09
3.21618,9.070263360323e-09
3.25342,1.493258209871e-08
3.29109,2.424667118043e-08
3.3292,3.884372491267e-08
3.36775,6.141676856835e-08
3.40675,9.587221609865e-08
3.4462,1.478009697906e-07
3.4861,2.251003818011e-07
3.52647,3.387833984359e-07
3.5673,5.040160043273e-07
3.60861,7.414283210662e-07
3.6504,1.078747957672e-06
3.69266,1.552805965082e-06
3.73542,2.21196553205e-06
3.77868,3.119020809095e-06
3.82243,4.354607552685e-06
3.86669,6.021158132235e-06
3.91147,8.247420768644e-06
3.95676,1.11935462475e-05
4.00258,1.505672530309e-05
4.04893,2.007733611683e-05
4.09581,2.654553521519e-05
4.14324,3.480819661476e-05
4.19121,4.527607499204e-05
4.23975,5.84310389889e-05
4.28884,7.483319425132e-05
4.3385,9.512769104064e-05
4.38874,0.0001200509907938
4.43956,0.0001504363526424
4.49097,0.0001872182948226
4.54297,0.0002314357827229
4.59558,0.0002842339119553
4.64879,0.0003468638651724
4.70262,0.0004206809568658
4.75707,0.0005071406048661
4.81216,0.0006077921246512
4.86788,0.0007242702847846
4.92425,0.0008582846057333
4.98127,0.001011606465243
5.03895,0.001186054111524
5.0973,0.001383475753097
5.15632,0.001605730950764
5.21603,0.001854670567058
5.27643,0.002132115628305
5.33752,0.002439835398735
5.39933,0.002779525150979
5.46185,0.00315278386389
5.5251,0.003561092448525
5.58907,0.00400579280992
5.65379,0.004488068142437
5.71926,0.005008924904444
5.78549,0.005569176724144
5.85248,0.006169430595206
5.92025,0.006810075771741
5.9888,0.007491275332612
6.05815,0.008212960664867
6.1283,0.00897482921165
6.19926,0.009776345278418
6.27104,0.01061674382679
6.34366,0.0114950377311
6.41712,0.01241002784941
6.49142,0.01336031612631
6.56659,0.01434432123496
6.64263,0.01536029730922
6.71955,0.01640635465115
6.79735,0.01748048424124
6.87606,0.01858058298713
6.95568,0.01970448403563
7.03623,0.02084999009413
7.1177,0.02201491399349
7.20012,0.02319712733081
7.2835,0.02439462449356
7.36783,0.02560560637713
7.45315,0.02682859904777
7.53945,0.02806261998675
7.62676,0.02930741032572
7.71507,0.03056376220324
7.80441,0.03183397491715
7.89478,0.03312247285743
7.98619,0.03443663067431
8.07867,0.03578784509663
8.17222,0.03719290588596
8.26685,0.03867568647958
8.36257,0.0402691977824
8.45941,0.04201799630214
8.55736,0.04398095356699
8.65645,0.04623434372727
8.75669,0.04887520251082
8.85809,0.05202486840909
8.96066,0.05583261530344
9.06442,0.06047928230034
9.16938,0.06618071128706
9.27555,0.0731908813976
9.38296,0.08180450064136
9.49161,0.09235865248867
9.60152,0.1052330411591
9.7127,0.1208476921394
9.82517,0.1396566048618
9.93894,0.16213437234
10.054,0.1887518937833
10.1704,0.2199351407604
10.2882,0.2560018088598
10.4073,0.2970740951884
10.5279,0.3429783937082
10.6498,0.3931626475939
10.7731,0.4466791404985
10.8978,0.5022696942458
11.024,0.5585451611394
11.1517,0.6141934078187
11.2808,0.6681397039633
11.4114,0.7196226982742
11.5436,0.7681956451501
11.6772,0.8136876010075
11.8124,0.8561518609569
11.9492,0.895821157937
12.0876,0.9330754556738
12.2276,0.9684196090421
12.3692,1.002473524334
12.5124,1.035967632915
12.6573,1.069742108979
12.8038,1.104746707229
12.9521,1.142033070566
13.1021,1.182731293649
13.2538,1.228002198291
13.4073,1.278949185935
13.5625,1.336494778916
13.7196,1.401232782746
13.8784,1.473286654584
14.0391,1.552222964732
14.2017,1.637049524069
14.3661,1.726296345057
14.5325,1.818162309466
14.7008,1.910682749553
14.871,2.001894370521
15.0432,2.089981262852
15.2174,2.173390625071
15.3936,2.250922729746
15.5718,2.321787835396
15.7522,2.38563381312
15.9346,2.442540069755
16.1191,2.492977037749
16.3057,2.537738878028
16.4945,2.577850407047
16.6855,2.614458726667
16.8787,2.648720056004
17.0742,2.681690079921
17.2719,2.71423631272
17.4719,2.746976272921
17.6742,2.780247719138
17.8789,2.814115801292
18.0859,2.848405602519
18.2953,2.882760697854
18.5072,2.916704040983
18.7215,2.949705883614
18.9383,2.981238260629
19.1575,3.01082032565
19.3794,3.038044330305
19.6038,3.062594769124
19.8308,3.084249445784
20.0604,3.102878067147
20.2927,3.118432790568
20.5277,3.130935997623
20.7654,3.140467279184
21.0058,3.147151452502
21.2491,3.151148601428
21.4951,3.152643529578
21.744,3.151839257388
21.9958,3.148950906427
22.2505,3.144201886023
22.5082,3.13782136768
22.7688,3.130042939026
23.0324,3.121104156093
23.2991,3.111246686906
23.5689,3.10071671095
23.8418,3.089765209515
24.1179,3.078647757431
24.3972,3.067623417028
24.6797,3.056952351812
24.9655,3.046891832093
25.2546,3.037690406961
25.547,3.029580171463
25.8428,3.022767262178
26.1421,3.017420956882
26.4448,3.013662012305
26.751,3.011551115067
27.0608,3.011078504385
27.3741,3.012155908652
27.6911,3.014611886653
28.0117,3.018191460282
28.3361,3.022560577903
28.6642,3.027315494249
28.9961,3.031996657757
29.3319,3.036106236136
29.6715,3.039128057729
30.0151,3.040548550487
30.3627,3.039877240437
30.7142,3.036665512373
31.0699,3.030522596465
31.4297,3.021128072063
31.7936,3.008240521251
32.1618,2.991702277301
32.5342,2.971440469662
32.9109,2.947464755552
33.292,2.919862248611
